,yyyymm,0,1,2,2-0
68,200109,-5.764347905936616,-6.598660464261459,0.346845876862232,6.111193782798848
69,200110,-0.104446671538649,1.7529838121961658,10.602991696607956,10.707438368146606
70,200111,-0.05807452340547905,0.6648850457787825,12.026467845728895,12.084542369134374
71,200112,-2.5036899229592895,-0.10755706616383848,2.135588672032898,4.639278594992188
72,200201,-1.138390607908874,-2.4573205918964067,4.751576315566442,5.889966923475316
73,200202,-8.580470972650488,-0.6355884648155571,0.9592410068129997,9.539711979463489
74,200203,-3.981856697900488,2.4792402738237183,0.7757131411532142,4.757569839053702
75,200204,-12.757064532543367,-0.6390590309031241,0.29238571584692824,13.049450248390295
76,200205,-4.745010476616695,-1.7004673409895443,0.5739469474114257,5.318957424028121
77,200206,-2.6962419920673844,-0.2397696930271797,7.108110118684489,9.804352110751873
