,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,2.041820499188186,1.7929847773473935,1.624171990353582,3.8933238242993244,2.5726600584525223,1.8412829752542796,1.9885524524907061,1.8553442429278542,5.305281684372641,1.9012807214659855,-0.1405397777222004
2,199504,0.895810734854188,1.933615380653128,2.302396241531902,1.8091750926564358,1.9440237760536159,1.5769127796485316,0.6378242540996025,4.215761681797244,2.1772515032506927,3.957631564194436,3.061820829340248
3,199505,4.65115741775015,1.6846771061827097,3.2937097019870687,3.358926366471962,4.199339505531917,2.1870883345460053,2.9580882627981806,2.4766955065597607,1.6120171062908775,2.6267566150421513,-2.0244008027079983
4,199506,4.672097625834649,1.5292983606644799,3.650145826507593,2.911075670756421,1.932713916402723,2.3642767462282808,1.9844564185287676,2.3032293448978276,2.08447804302884,2.840319897266214,-1.8317777285684351
5,199507,6.357337645031354,2.7151611514589837,3.2309904087868775,3.8339790173552792,3.7817506766757027,5.33782697528956,2.788914642545375,2.8794477420555684,3.339318280555946,3.0261484749788377,-3.3311891700525162
6,199508,-0.5442085144652903,0.09653306342602348,0.8770528912613177,2.8184398480825954,0.7464401455868128,-0.29724913263662905,0.30964673956392114,-0.8530801861985591,1.1994131305385678,1.0265529220917236,1.5707614365570137
7,199509,2.7174567529418465,3.2059817592962556,3.412768496167068,3.8705638452534816,3.465864316199372,3.407176053994016,4.646716933672566,3.0417417541866074,4.540751444679134,1.259932500567026,-1.4575242523748204
8,199510,-3.3310094005224276,-1.6087861144048956,-1.7830955292625197,-1.9303060862286572,-1.104192319197397,-1.1623709089350565,0.40678661054975307,-1.4201840993196408,-1.4716880433547148,-2.594744444994212,0.7362649555282155
9,199511,1.876137950448975,4.36975234855178,5.06690496012559,3.649515007595739,7.32710324047074,4.58854393097918,4.395662784012848,5.471258322346995,3.4124306633246797,2.7563950878190364,0.8802571373700614
10,199512,-1.8522105823351953,-1.2501463363839413,0.4347762276105908,3.1274590219586558,1.936843487718418,0.9612455042016221,3.079350160427752,4.530807073709323,1.503296322152364,2.0925299789695138,3.944740561304709
11,199602,0.9812604004939043,2.152260938737483,0.8043824508439171,1.8836976225647564,1.554535057728766,1.3184552704848924,0.7435917233049529,1.1915813360953416,1.2733083123947904,1.730405724787532,0.7491453242936277
12,199603,0.2709337726172559,1.248082071552304,0.4394693841831925,0.037443005331627,-0.3722357761111579,1.009411098977534,0.3274518365697363,2.6630960983959895,2.009633849770096,2.3565030466408885,2.0855692740236327
13,199604,2.887086760474417,1.4627744345123834,1.2116512555464838,1.69326595694352,3.4644270514228634,2.0489929853148228,1.9181698270914138,2.670455180814371,1.1307196605780385,2.2987910121763644,-0.5882957482980524
14,199605,2.6407891448699012,2.4330418813920978,2.9535246563194493,1.6414103432952611,1.1720070898189665,2.328089149541239,0.9572786701650219,2.9475221496486927,2.613446044828115,2.204214739804839,-0.4365744050650622
15,199606,-0.7486694536678736,-0.4993562392129943,-0.4872336975827949,-2.0747785712185647,-0.1092964037828708,-0.1203858243775929,-3.187679611835355,-2.0901060382390746,-1.7762282394052933,-1.6274456399858732,-0.8787761863179996
16,199607,-7.098928251832895,-8.686204983114093,-6.3724249478153805,-6.441613412289881,-6.068569175331161,-4.994666273307292,-4.004619838774096,-4.648583644781096,-5.354842843301012,-4.337948883794537,2.760979368038358
17,199608,3.0408491040943666,2.953547951450598,2.581746284328879,3.829652176749872,4.177763913293986,2.2665043308388806,4.310465189548911,3.9490973822382966,3.3823466402021856,3.238677089133327,0.19782798503896037
18,199609,3.7326808316221607,5.308789062876804,5.524404499611267,4.927976142856332,5.488775777456442,5.520725475780858,3.26051287591146,3.1068967117118356,3.4567820358269437,4.964058410425856,1.231377578803695
19,199610,-4.497159975408925,-1.1662957094834439,0.7470816516818201,2.7134522969378927,2.1105991672532443,2.2780711959208726,4.20365940956182,1.774731511713172,2.914179782802644,1.9691366891625484,6.466296664571473
20,199611,9.56041594327241,5.348805130987069,7.476437028498755,7.139853058976341,5.875772912793049,7.649650953890319,4.353525690118564,3.773405838142516,5.980932825163026,3.6808672531530173,-5.8795486901193925
21,199612,-2.5229732386746053,-4.510953667960202,0.9644539206651788,-0.5903437562460885,-2.4933474210237385,-2.8895611982410445,-1.5351955234559036,-0.5991803077893342,-0.313612953976228,-0.30746662451484086,2.2155066141597644
22,199702,-0.8468411329056789,-0.45979071949790196,-1.3779399951571578,1.3252997183163695,1.0770387716250291,-1.200631698786566,-0.9927258146207195,-0.451914026334439,0.35455309535611634,-0.41730453192975225,0.4295366009759266
