,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,0.0002943684145113127,-0.0032125032941889074,0.008715852530204378,0.005280933193958889,0.018412429071035886,0.02075699083105078,-0.0010707141886684133,0.008393725675853366,-0.007348758091658274,0.001706039230845642,0.0014120861355006857
2,199504,-0.010935275058265836,0.01947608461665035,-0.0028898354421292224,0.0022091289966521613,0.01813382188737954,0.030035157689853847,-0.006832995659296211,0.02147836331848625,0.013406999002267033,0.0074831480897343105,0.018230515057403238
3,199505,0.003272001233340883,0.026452896927093954,0.008169342472641035,0.023238983453957418,0.020705064241954996,0.044124415497955406,0.010404444084912463,0.030008629252083127,0.032982407384142834,0.03195197545544274,0.028638133928799804
4,199506,-0.01180816751549676,0.013954591715889914,-0.03008171771519559,-0.0054745746052269825,-0.012580478967514987,0.011354289287906112,-0.02083751341699286,0.011634044263552242,-0.0014775002653877808,0.019005818583679022,0.03074023952767217
5,199507,-0.013432668411924571,0.007171349621228058,-0.04396415185778333,-0.01491156692527071,-0.02805336127323886,-0.006309419579903872,-0.059277838699051906,-0.008974509804762255,-0.019119381069555602,0.007949945177030383,0.021324248153438596
6,199508,-0.03293827882398795,-0.010221405824293702,-0.06279157258287921,-0.030432327721385856,-0.05111026365294301,-0.0071589472225409385,-0.06327760459671991,-0.008106117639760064,-0.02186292680514088,-0.005952773343183547,0.026819207992686032
7,199509,-0.04643887295151573,-0.004849199223427619,-0.04682129864564034,-0.0014584135129158578,-0.041529624156884014,0.03154975844942468,-0.02355137595395515,0.0002724453152082168,-0.009031012617105417,-0.006672272324198624,0.039429986456277696
8,199510,-0.04846973928643118,0.04228162457702661,-0.02591145514217981,0.041946658028289605,-0.025783594688970526,0.05889542038827763,0.0030074199168966115,0.03861183929655812,0.0127572673784817,0.023327883360155285,0.07139705145560443
9,199511,-0.067744565742535,0.024578455959642625,-0.013424688686211357,0.040102953607971,-0.02219577002549592,0.0709983466551718,0.018954810269781852,0.054517774970280354,0.012733966959638224,0.027744394348288508,0.09464133074175637
10,199512,-0.08350559562853307,0.012629784302420753,-0.004447242906993814,0.022936826800266645,-0.02647843297870106,0.08874107667036317,0.020774900889606283,0.06109614186639581,0.04263687276973684,0.03560506995403086,0.11789791434777466
11,199602,-0.10220151975130258,0.003942047004168919,-0.018890599274512546,0.0003705865159418058,-0.04324839876516093,0.06289383937958101,0.025424527747366473,0.06411311556491536,0.03373046277954905,0.04865438348740418,0.14906422657331708
12,199603,-0.11131056369853712,0.00014731613715147484,-0.03944122226765383,-0.01974875064682829,-0.03760831355934282,0.06129792299433979,0.009319003332152884,0.07115900218837959,0.014017037223500877,0.05071671692094197,0.16013486409992786
13,199604,-0.12777011505980818,-0.01944842945510549,-0.06565276188016216,-0.02894253192582283,-0.07130581568904412,0.019117000371478225,-0.015526288577965973,0.049730571494057144,-0.013428784359321023,0.013462054580788668,0.1396827253379703
14,199605,-0.13516341013089836,-0.019723910962209146,-0.07016046419983996,-0.03430441253224133,-0.07612180826485415,0.04687820084513692,-0.025699598417923894,0.03878493975686918,-0.019403663847967375,0.005790910703353672,0.139406923457055
15,199606,-0.16265765188390197,-0.003523116028024728,-0.036239666183636686,-0.007738883706512378,-0.040521323828257017,0.07949062228361273,0.0002739419475080579,0.0615775898779465,-0.0016078926020150416,0.04256562004876703,0.2019863205216218
16,199607,-0.17781579265229996,-0.001586556017691156,-0.02076378028555718,0.09280181476145795,-0.0038957821252204802,0.11142912241200056,0.04311279134101231,0.10150807307339138,0.023136327808895765,0.06526209599456831,0.2392819464094179
17,199608,-0.1919432711848974,-0.036793562501558894,-0.04488726519897866,0.08894441494814118,-0.015548517455252068,0.07827902580152263,0.01786257412094223,0.08140421950592708,0.0071671336312097225,0.03048493430519157,0.21892490892495847
18,199609,-0.17530213323815658,-0.012165160012557838,-0.041769160686931366,0.1146363643068704,0.003622371302659253,0.08381160617987704,0.029404066327110935,0.09303167507328113,-0.002021205360675576,0.022439874980363848,0.19381922469957444
19,199610,-0.1867800803906328,0.011196720259655023,-0.01371712104177938,0.1577143703879838,0.038541309670940126,0.12267907232092129,0.058897577607370084,0.12175501415594686,0.027123317489195636,0.07019191619798143,0.25239267448020675
20,199611,-0.179705681103189,0.05283064583009778,0.025621154232442527,0.19551494427429422,0.05891637580327279,0.14241624227627217,0.07207521946403392,0.14417446108123108,0.05120250899566052,0.08363274129198026,0.2588041540259601
21,199612,-0.225044599129785,0.029678108183545184,0.011490036078972542,0.16935673265705242,0.034011798578945304,0.1381763489210394,0.039924994421375974,0.12774881238412075,0.049928681450588666,0.08169957205375798,0.30032526363866874
22,199702,-0.22007012070801468,0.03644852692674702,0.032851072799291,0.21198972865330684,0.07981089501900201,0.14941624563998782,0.0488588967260973,0.17844967177853116,0.06944846465529438,0.09325213186470435,0.30693604088346615
23,199703,-0.21984423359522678,0.03475935965771887,0.048786837310351445,0.21113425857381402,0.1034560945615077,0.14953485702632194,0.05833867070579565,0.19996504657950154,0.0797646226563364,0.10663753911391162,0.3200985144418336
24,199704,-0.17262797242609834,0.08076875909680131,0.11779563273265242,0.24810648411167577,0.1637908295642927,0.21218459198572268,0.09392943918943877,0.22444458101333037,0.13842605322028392,0.11832170196159905,0.28281606876656035
25,199705,-0.19281789197652427,-0.008581428123486431,0.07063392935157783,0.19937628046635947,0.11333874090359858,0.1841768289103904,0.061533095698882524,0.18335876589849998,0.09441381232239904,0.09187181274839246,0.2766816046154978
26,199706,-0.1982034814955219,-0.021965408021188675,0.048972501501397044,0.18196294812669397,0.10315677341540562,0.16408067483663985,0.035473135867121114,0.16589937384333547,0.07719916694529101,0.07255245498886312,0.2628231972129161
27,199707,-0.1741269679344143,-0.0009746897978883569,0.07225029312979031,0.217421914636088,0.14570177121417346,0.17256252591718457,0.048353535579524716,0.16660878551579264,0.07313526419825463,0.06746594968294053,0.23293878951749897
28,199708,-0.2445137802952046,-0.06207550465343839,-0.00980493763993276,0.14275222352798073,0.10116187606667476,0.13115482411840068,0.03189927766462837,0.15181467031464232,0.056396142572574144,0.05042230611141699,0.2827451509673991
29,199709,-0.2535698165471154,-0.07118962358908539,-0.018973527537094324,0.13726851145070515,0.09380995172628169,0.11701593600065976,0.012216503130206679,0.12321759655886567,0.04720799409430383,0.03920472566445692,0.28060311431138313
30,199710,-0.24746201900910306,-0.06822418837625746,0.009712339223873028,0.139114191307189,0.10218643987068783,0.12092297550988279,0.010325167677304476,0.13901447746349024,0.04363522567065758,0.0428365934047348,0.27811199684981525
31,199711,-0.2362272423952067,-0.021233748243731282,0.02588278960805602,0.1796795238458846,0.14750872763568781,0.18620822184400954,0.03162888616406686,0.16670436584459275,0.07184622269710736,0.08506318724532294,0.30944853377748416
32,199712,-0.24639547444429985,-0.031040041281792975,0.05001683605807182,0.21240761978708975,0.13740985331505332,0.18677867151292157,0.043044110030929165,0.1728856077692822,0.08498695970084306,0.11261074423616738,0.3467897987777288
33,199802,-0.2471272361435084,-0.027226909850510572,0.04822603450477332,0.19455598233613422,0.13420183434664792,0.16836779515511066,0.021254557215955355,0.15487052134916285,0.062395226897872705,0.13651514886197752,0.3714081639107447
34,199803,-0.24457778314723985,-0.026319109955945788,0.03674947467160484,0.21425526351441018,0.12585062617500561,0.16907867608541793,0.017206503785974138,0.17078218444800275,0.09032423077337975,0.1587232378302524,0.3911164913131856
35,199804,-0.23491575138826018,-0.022727291539542227,0.03475872316821028,0.23463768150149825,0.1227903820146968,0.15676756808384218,0.026359296851552673,0.16668421084356216,0.07049267287090485,0.1684441947847528,0.39117598858815456
36,199805,-0.2473907973135828,-0.02833679463990451,0.05388925445806127,0.25158591479423487,0.13984852316653545,0.18908886808914915,0.06633672819744942,0.19009916922215234,0.10766153864482572,0.20224666789276685,0.43689269522341234
37,199806,-0.2499713940309598,-0.017087989400000104,0.09744015162480234,0.3199639790859201,0.16475651776728975,0.19342226729381734,0.0915056048614715,0.21936279436444558,0.11946514485623973,0.20297286137325812,0.4401909769699645
38,199807,-0.24262851185990936,0.0004177653815935489,0.15089452263280329,0.37347485722218293,0.20535793015314777,0.251154180636163,0.13830161795806642,0.2597581387568288,0.16721008011904864,0.22894705670087584,0.458958320688213
39,199808,-0.24864763678041316,0.0032028068638991257,0.17813775981005434,0.39758431161125724,0.2648141233016956,0.32971570564668584,0.22673417152771563,0.29963855774406006,0.21168591302520398,0.23608489086964005,0.4720368383174556
40,199809,-0.2540490179109882,-0.009033494299727753,0.20921945223859587,0.3667564136969288,0.2684799007844186,0.3322565474793638,0.2373061753286676,0.30130512881314636,0.21592960468487185,0.21914454920756563,0.4605603941384453
41,199810,-0.23929102000330596,-0.008935086066691291,0.19839240837901642,0.3791231556496766,0.25822541092197515,0.322903018493425,0.2541918346902172,0.3423634770913468,0.28274454816155675,0.26196246235066967,0.4890316051018022
42,199811,-0.26060619417750724,0.0062690780946039835,0.21693377218086782,0.37911693293376936,0.266886895412243,0.31062027009582394,0.27358767168415815,0.361952409077379,0.26750915846881895,0.2758282824952495,0.5234832796498738
43,199812,-0.24451153581446716,0.03023561266897576,0.2344959925303144,0.363193982262861,0.2910585471233863,0.3216571731094365,0.2961511719157236,0.4423186882353787,0.27666067974828984,0.2714933058868269,0.5027187112563614
44,199902,-0.21336168908504854,0.04349135908560639,0.30255850361336567,0.4000972675123926,0.31868975024916796,0.35476018476732396,0.32037150333184783,0.44738886182645193,0.2941964502039068,0.2874443330583274,0.48703520930959027
45,199903,-0.18976866757438995,0.06296838399614021,0.3357963092358114,0.44177984484260907,0.3334795675977887,0.3655836729048661,0.3643619900347389,0.5360771102666257,0.3086281162179205,0.28844706707782414,0.46389932519214233
46,199904,-0.25897319799324076,-0.0326795993465501,0.3232020748841985,0.3608909778745326,0.27766353871666083,0.3677707011009179,0.3530297902764515,0.45749849191748754,0.32554725937679035,0.26684387205847937,0.508387560531065
47,199905,-0.2707466309356817,-0.07725904678631482,0.2534517607674661,0.2955712315365431,0.21447021538067354,0.3360460647031553,0.31543937043978126,0.4676757773446294,0.30744644256647047,0.27428950882263875,0.527383805647097
48,199906,-0.25785972045987643,-0.15902823003863323,0.2604260713565094,0.2713660031740378,0.17054566680160868,0.3492938182040812,0.32625075965552286,0.4638799491042489,0.27050427094768403,0.2603281872125243,0.5001825647195947
49,199907,-0.2581938622299559,-0.14961010845552292,0.22868029968780426,0.29531498595764794,0.15406346479754443,0.3373331549671945,0.29160831858590414,0.46839584951376767,0.2678080567597397,0.25274059444379743,0.49293154580390885
50,199908,-0.2589435053771986,-0.09525504496115686,0.25194601320054155,0.34387522452985586,0.17397999427352498,0.33317149594767786,0.30863001019130026,0.5010946039309516,0.2875450295942434,0.24737566492245439,0.4883197259384383
