,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,-0.003932524244702115,0.003185594129904517,0.0008079759964616655,0.017889536967199485,-0.00031739464325247145,0.022106020301880983,0.013607366711629952,-0.005371032037417788,0.004080564635252891,0.0009140856239986314,0.004827633726250663
2,199504,-0.012609819259572028,-0.004610712318253841,0.005502884138761457,0.02768042185088633,0.005813923487312228,0.016394912198496828,0.021327550621484715,0.008114561128986845,0.020875294699515344,0.009781271628163744,0.02222184537539488
3,199505,-0.0022443505158184305,0.002600499461170667,0.022205143146359095,0.02950677833574801,0.025956165620647526,0.028118285802764518,0.04911134385896643,0.015419943980340599,0.03928755850863077,0.01970934954362359,0.021779896200261554
4,199506,-0.04731699933058893,-0.012027061711344158,-0.0023503016428701035,0.006818281341824106,-0.007269544080664148,-0.008423827143143183,0.03500860393245029,-0.005677280507619328,0.00987077783598661,0.012504348283446815,0.05800850310327264
5,199507,-0.04615246296846118,-0.021536894855844018,-0.0203518674987938,-0.005104542911048164,-0.0203265242419541,-0.023720694540360264,0.01415563901765833,-0.025096996648807723,-0.020099580150224762,-0.0010899715127242072,0.043232322026373185
6,199508,-0.061999109495737864,-0.048579110525129025,-0.04029879682017683,-0.018022372988916336,-0.04056782125610969,-0.0308625124715054,0.014002544994123182,-0.040190108147611446,-0.01998989687165081,-0.005641221949054282,0.0543511183137267
7,199509,-0.08039804178125771,-0.03679698176878663,-0.022409314612583175,-0.006317263155203652,-0.02979885792826447,-0.019049371933273128,0.06875788329537431,-0.02242171995508288,-0.004553234791928465,0.007017689259411509,0.08485130220524971
8,199510,-0.08837905326814323,-0.012108448372826902,0.004606587546447438,0.02601170328984602,-0.010961422023998722,0.021736687802059312,0.10957025861539964,1.5016653204743408e-05,0.024230270222663504,0.04228166493425104,0.12775979470109428
9,199511,-0.09100931724610756,-0.028889177009399615,-0.0014368100133941783,0.02635887105763914,-0.011408058894855943,0.022357977029930205,0.12505196802631072,0.029101398720132093,0.03978106280194604,0.0436356560535818,0.13173360469290674
10,199512,-0.10114285182699646,-0.054801866591073306,-0.002407068622793033,0.022775956124684752,-0.0025325379091545846,0.020807745764265553,0.13985789305014068,0.03821551727630662,0.06108968482022331,0.038823401329142866,0.13700137453425046
11,199602,-0.10100384189249596,-0.1049329786699452,-0.01964083763130683,-0.003311445652756411,-0.0023355413469321037,0.027892137200891048,0.12377618524590848,0.030235485501237454,0.06124327893637394,0.05834445024316372,0.15638608204905413
12,199603,-0.10688696090962171,-0.12226644286131122,-0.02330266722003256,-0.026897265644742666,-0.012890698909473933,0.0188671512849009,0.13232220295605085,0.00728382935485038,0.07089293933954088,0.06116056729784554,0.1650345097509942
13,199604,-0.11117990837461954,-0.12991166635193424,-0.042026510076587156,-0.06253751482006417,-0.03899012957161759,-0.026134901980734045,0.09097397930286624,-0.007126647038007939,0.037078565218319266,0.041707109780135115,0.14993943611824137
14,199605,-0.11198318374983782,-0.1428251467032647,-0.0496238403610812,-0.04782777923152812,-0.04803682917027299,-0.032435389694216936,0.08468635104776316,-0.02026105137370943,0.025628297581632542,0.03937391616584101,0.14841074727079376
15,199606,-0.13077056869141646,-0.10249229198758358,-0.025726353095934625,-0.03424505319003964,-0.027639492472165236,0.003609332322858802,0.10439454650068355,0.016991560422589976,0.047127441803269415,0.07212052850354952,0.19900945174413037
16,199607,-0.14839901433873845,-0.09079155066715536,0.025387324185956735,-0.00048678132110304556,0.023661914717082424,0.04328982746087118,0.1484539015037301,0.045980973384721305,0.08374166681889153,0.09235779947648994,0.23622566351727028
17,199608,-0.16102026815786366,-0.12367657091466777,0.010226416615428363,-0.0230965561132655,0.009688563352492512,0.014450647722592951,0.12947262263675077,0.02363892099913809,0.06247607086447499,0.0776398611476849,0.23415530273907317
18,199609,-0.14883791352650785,-0.1119817833017732,0.040043731294107904,-0.006952146142218063,0.022509347227371204,0.02559353292637191,0.13462734005543564,0.034456741594066476,0.061120145257649104,0.06812215498906399,0.21218632432765694
19,199610,-0.15183075455814962,-0.10543798253995919,0.07184389991191256,0.029326638583157198,0.05495423634378599,0.0741197938009501,0.18719096792512452,0.06348361325462615,0.08159268322466431,0.11476653007847612,0.2616788170456819
20,199611,-0.14132131455763836,-0.08628405428305774,0.10478079469362458,0.07399541015994489,0.07763132218378427,0.09468550544689719,0.1975971761920769,0.0796048202844711,0.10357753814634996,0.12938210083098836,0.26582823860787863
21,199612,-0.1687614042072539,-0.11312486566892242,0.060450664808098804,0.05703177694557139,0.06874923253413687,0.060805082898137484,0.18817680321583743,0.07656657095872396,0.09962211807103041,0.13169987868848823,0.29479220029547154
22,199702,-0.16825352775027733,-0.1168142041963294,0.08536067937139072,0.08916368222028047,0.10033594317833909,0.0808983501541783,0.2069081303782696,0.11162539392998685,0.13609055103076312,0.1454732976728203,0.30806443726725624
