,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,1.540248537488884,3.3658620801485846,-0.038369677410096385,1.6308699853145157,1.2581921734575072,2.4778432268558332,3.2543257278922226,3.38512770542412,3.579850470951355,1.8319130698126886,0.29166453232380474
2,199504,0.6352001506912868,0.0403815561751062,0.6187290226458776,2.0031156482051506,3.6316714068224374,0.35717041333610655,3.1294066162129996,1.6248653045502361,4.380654045963083,4.245065983661421,3.6098658329701343
3,199505,2.111389980118954,2.541542260020914,2.0080465781261503,2.293770655904734,1.6036630098184437,2.9487969158120264,3.814362890056324,2.675605151408689,4.290347378321367,3.782604483987494,1.6712145038685402
4,199506,2.4658512130599193,2.38216827707093,3.740810837350332,2.9846986398695723,2.2925881078701353,2.9673865476114645,3.8699642459949155,2.04142603783203,3.6155316004263427,2.255432866211932,-0.21041834684798744
5,199507,3.6877319481258226,3.4290432386247143,3.01855652676048,3.5264020698878693,3.859425878123183,3.5227409973157644,3.9136566658819225,5.186857814361871,2.900009555061004,4.164463765883785,0.4767318177579627
6,199508,-0.5769695367074626,0.19583433229369632,0.31696082490619,0.9646772659526142,0.871580881732791,1.2108332127329529,0.7559129068418354,1.610479586866691,-0.8559725649644541,0.49653737326306263,1.0735069099705252
7,199509,-0.19129958430550933,1.7944595338536475,1.5665837749120615,5.020748381758428,3.6276441819014122,2.436863563903162,3.907785687906603,5.349024684472385,1.2018202989640325,6.185582788293835,6.376882372599344
8,199510,-3.801193657039444,-4.958378840827242,-1.3034625437376917,-2.007133407651436,-1.842713780212137,-1.9186330677750003,-0.6467555921645312,-1.3339375155191369,-1.7677783955185584,-1.3899719008316958,2.4112217562077483
9,199511,5.512602208301046,3.7992425302609627,2.5146910938853466,1.7148294573330964,2.982979434692098,5.449366107628449,5.151880434464987,4.70494775664621,4.934058541281712,4.869033005880556,-0.6435692024204895
10,199512,-0.8594669614116025,-0.05112934004011258,0.9327568454465064,0.7215835417443431,0.5726656744821109,0.8129571504724661,1.1121962807843429,0.9849649227979613,2.5419020303952564,2.765339132343421,3.6248060937550237
11,199601,1.3665910934040708,0.13710104580097193,0.6948814094904241,1.0347744800471437,1.302668790801193,2.686626000292993,2.463754691654238,5.084735968644169,2.6027188491389213,3.804433378894607,2.4378422854905364
12,199602,1.7643398154927439,2.8986621541566815,1.4842338544851497,1.1548638472866277,1.2870575296013256,1.747248741500212,-0.9587571710056392,1.9655939414271817,0.5929953566138605,1.4231963626868507,-0.3411434528058932
13,199603,0.7554516670090601,1.4906187302128684,0.5162579766766926,2.2557101303783047,0.2737227566820143,0.859839106751431,1.073061584216269,1.7394027962112777,1.1628616319403988,0.12792652280739986,-0.6275251442016603
14,199604,5.518938448344404,3.506402198075728,2.794320537681785,2.085106773006063,2.946340976687251,1.5969305951584412,3.385521048606265,4.347455091456649,0.7414772417454225,1.6121243037900537,-3.90681414455435
15,199605,1.4624700320169945,3.3232066085470313,3.229738932190451,1.9355478296851325,1.0272329581060875,2.6536819108922676,1.1941666851299313,1.7702397148975104,0.9344720284236934,4.459039347214496,2.9965693151975015
16,199606,-4.372110042677672,-2.105354890659238,-2.6492597138975973,-1.758425819032183,-1.3935173994427166,-0.7548822013445515,-0.7792252819459433,0.31312991118851863,0.9120594247474206,-0.4266021152609127,3.9455079274167595
17,199607,-9.301772871873965,-10.131342009202644,-5.680628750898321,-5.45888765898556,-5.660880574130616,-6.453489562355733,-4.792917196783198,-5.909932714163563,-4.5261664054028,-3.861474178092357,5.440298693781608
18,199608,2.5167755225652195,3.2514971264380637,2.8172300619727,2.8852195424800287,3.3929115698026986,4.187641404294888,4.597794450408376,3.553895310446371,1.8438002166629341,2.0796129862237485,-0.43716253634147106
19,199609,6.084102619568241,5.35296569011595,5.2522116672799015,3.8301821635488484,3.544699059112246,7.2684956517519375,4.090586965650197,4.6320522400153745,5.04649438687212,5.191925589710065,-0.8921770298581757
20,199610,-3.826972322391393,-2.036191883454824,-2.4140468939051973,-0.10108664397006976,0.09959942478038163,3.2218963055734773,0.38921271551884296,5.059262627847507,2.3985098012713735,3.9509379307950847,7.777910253186478
21,199611,7.908822997928253,5.369187833934119,6.52277517347275,4.876987840699846,4.492511508710441,5.874291233955471,4.2963277292108515,7.019397708691178,5.8640657892528,6.763392265053447,-1.1454307328748055
22,199612,-1.2948353618932429,-2.7490603731356082,-1.6277780503738986,-0.9855849615999286,-1.1489072746139173,-0.6385833159226426,-0.8937573164159711,-1.835195517965845,-1.3825654473349924,-2.7945195288453513,-1.4996841669521084
23,199701,5.0545139982773195,8.842765949475442,2.263919870540714,2.870996720077501,1.0232881289701365,3.513939920316149,4.438811022014617,8.867242193728277,3.6765328302570817,6.32632005654992,1.2718060582726007
24,199702,-2.29286105761069,0.17747890466237137,-1.1003741094191866,-0.24525337788066104,-1.0392821007744721,-0.11874978043029831,2.4967933940715237,-1.1024107126124716,-0.1466360936121504,-0.1348972310030229,2.157963826607667
25,199703,-4.908806878074654,-8.56670338615835,-4.038523552921643,-2.7804117108963124,-2.2742182467769836,-5.390850303582269,-5.8985405512488205,-6.265062908160167,-3.0680715851509164,-5.702009068309474,-0.7932021902348199
26,199704,1.7376725884901367,2.2844991993514436,3.5498667737812744,-0.16537179852517486,1.1678829531774406,1.4559740328865418,8.95387839882007,4.326011818863101,4.003132853136225,6.110793742160116,4.373121153669979
27,199705,11.085779110803427,7.776960309754333,8.410418621821442,6.86745659188721,5.539539009536062,6.664593419131747,5.732441128324872,8.349350486887827,6.7415294240536365,5.5367234514683314,-5.549055659335096
28,199706,3.0152656040629116,5.348995021042855,5.491754660183567,3.284654100286543,2.3901255259021794,2.8200375561156075,5.651614737329454,5.650260727137252,4.133396602835889,5.474424447111032,2.45915884304812
29,199707,7.319002532123238,12.240196497617935,6.318373210907188,3.646391823909563,4.9281293961777966,6.81440150358898,6.965341671892991,6.616011142944381,6.07986572532348,8.646048993061553,1.3270464609383152
30,199708,-3.6756469396725944,-4.542763515528488,-0.9492201504259736,-1.0032769160147397,-1.959670764353555,-6.385629415919489,-2.9844169044184015,-6.94545470047543,-3.648007868775247,-2.211615941156174,1.4640309985164204
31,199709,4.635171872725478,6.754524500274869,4.757979933048879,3.967522708210435,5.094107211625159,3.4522689692900794,5.647903528732989,6.745996370518224,5.567101888326434,6.113527626157834,1.4783557534323561
32,199710,-2.922914624839487,-5.492884942323188,-4.503608689799504,-4.161633829417637,-1.3983512516958887,-5.099075741245664,-5.367457258437344,-2.64717826772394,-3.222340416153572,-2.100432995080857,0.8224816297586299
33,199711,2.6863916620407817,3.258367095754044,3.134061142335321,1.711138823634969,1.2153429037870156,2.5928204259070595,2.5958740973097374,5.183633419181149,1.6992245555211822,1.514783475400928,-1.1716081866398538
34,199712,0.4472140529783577,1.281169477356504,0.9086855655718014,-0.46517142853307764,0.9726123823531903,1.0294101032207363,3.8079915230554833,2.0852377675318636,2.3246078141395885,2.0810366689038253,1.6338226159254676
35,199801,3.1939089610215627,-1.221972837044702,-0.6399579582463665,-1.0554365176385585,1.9840663892930672,1.1473099815249717,-1.3643899691863433,2.5420693283227913,-1.1988749117225295,-1.7886462531315335,-4.982555214153097
36,199802,9.628041544973904,9.11402113950771,7.921461355477026,4.412290818597809,5.230516633487867,6.958966992949461,5.3704830370718275,4.668326073172916,7.847744430424272,6.79645898198162,-2.831582562992284
37,199803,2.905279433967665,3.8624191600954294,3.6673660192402995,5.278129549616329,1.975026766944162,3.735258779318496,10.464444156442537,6.008572395087032,6.675653600563962,5.324035277796679,2.418755843829014
38,199804,3.440706240081045,0.4587539292049349,1.9210290779938102,-0.13732380449262485,0.04646899867120838,0.09440959667428611,0.13717671631044298,-0.23571834969860928,2.4674239966191673,-0.34141239840038407,-3.782118638481429
39,199805,-4.338705645235499,-4.236207428709123,-2.7120386619812935,-4.520128532055931,-3.353163653041379,-2.772019671725886,-2.2876349234130173,-3.0677851174854918,-1.9659006748131986,-2.2560920333720227,2.082613611863476
40,199806,4.420999629887422,4.4122270559742045,4.8886702870138725,2.170094162212718,0.2841680921473841,1.2719384281796937,4.671778921353213,3.11148782818998,0.7559112330290854,1.7718614369933123,-2.6491381928941102
41,199807,-0.7661768789516982,-3.65054314685047,-3.234918812619264,-2.283222549933139,-3.491383225070651,-3.109885641191262,-1.4762369285441543,-2.323096734142953,-0.9872755174407085,-3.842937551972138,-3.0767606730204395
42,199808,-21.654093580850024,-14.767869112748272,-21.506029821431323,-12.398910919947895,-12.255358478683927,-10.304484927059665,-22.394098481607166,-18.962437993304203,-18.07003692719877,-13.544927289804036,8.109166291045987
43,199809,6.423549722483179,9.905576396250229,4.581489957890366,3.9474188747393812,5.040650679477445,7.668734117721796,14.17677280019053,4.555201495029649,4.405053028149442,5.670178474210501,-0.7533712482726775
44,199810,5.854366098059275,11.174398720790292,6.5973122180583665,2.8071857212239255,5.453090594194659,6.242865660699503,7.873208739225851,10.9988882027192,4.565107292092019,6.3534052226684,0.4990391246091246
45,199811,7.153793532733082,11.394152031191677,5.005803168687136,2.5544692983458948,2.1122985282395073,2.603883804349925,9.222769248190554,5.254811525801591,5.564656517136114,5.071454027428919,-2.082339505304163
46,199812,2.785353755955048,6.005673542479877,10.30093189954766,6.2306453661464625,7.877207989354332,2.731118986383799,10.33970331708418,8.326565079474738,4.9200683250529424,3.7850417784398087,0.9996880224847606
47,199901,2.7473295986952206,2.628915839324524,7.008196500628523,5.933656013299502,1.6375162183059864,-1.0084739617512093,0.8298840179309906,5.645215561749736,2.156307273100881,1.6589317631327265,-1.0883978355624941
48,199902,-10.757075769283142,-4.516688662445577,-6.386487410740502,-2.461624149750435,-1.0926829969106457,-3.5166167234678625,-1.3442554052633462,-6.033712069881141,-1.791273318316939,-3.5769300733187954,7.180145695964347
