,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,-0.36071944887445584,-0.014587594298505535,0.9675343085780859,-0.4507467176034322,0.19958311378586485,3.022021482706439,-0.3223196443908598,0.5143614496939627,-0.04148790390444129,-0.327735410571095,-0.21701596169663917
2,199504,-1.366054252489024,0.4939208342332436,-0.2695320035028077,0.012117073964743041,-0.465673164598739,0.076831222117281,0.5746872766738782,1.0537270891279642,0.9984699157682664,0.24427458713065742,1.3403288396196813
3,199505,0.6692150255794227,0.8100095709684665,0.7359916642890478,1.4746245284681334,1.9126281473899005,0.777460852200482,0.7190118028531738,1.0728360241813248,2.0635228931335132,1.1187320491336925,0.15951702355426994
4,199506,-2.9595292584617274,-1.814836069571391,-2.7197700236768974,-3.4618934987248338,-3.7718375002799194,-3.564044449999115,-3.148457629657571,-2.0244014651158544,-2.7157944614030396,-1.3884190577287583,1.3011102007329691
5,199507,0.006650970120677613,-1.4067129626004038,-1.1318625914968046,-2.2211439945250167,-1.2112643313032119,-3.4283875558667654,-3.0334081197511433,-2.7790358977766667,-1.662771745802619,-1.1180914949133398,-1.4147424650340175
6,199508,-2.5426803419789263,-2.0100744331035973,-0.6681600076857179,-2.2605414706054097,-2.0039182215327838,-1.9719925891946353,-1.5966661267435636,0.45558651683605117,-0.3608839329265642,-1.352287271929864,0.8903930700490625
7,199509,-2.476256186116319,1.2667403175390812,1.3395426496507619,2.141196008099082,2.7396916924743087,3.0512788421424126,2.5879540739611553,0.8754019579573338,1.210367721876862,-0.25896155150392935,1.9572946346123896
8,199510,-0.6156686864872838,3.4424449270784687,2.8753240147789714,3.038744650720215,2.758390610707371,2.162283100048865,3.244497166635236,3.1530901620083442,2.356646609123093,2.6994715568884153,3.005140243375699
9,199511,-2.0515111745263197,-0.8849219759701032,-0.30658424689808406,0.5248988125263845,-0.9720933366698277,0.41932565267211946,1.4333004875163846,0.47882975507599396,1.7202014399489656,-0.734113619100982,1.0273975554253374
10,199512,-2.174283486314801,-2.1039066511437476,-0.9052793437943624,0.024139711442194733,0.1199345709116934,0.40289747895026795,1.4559591013841429,0.3540494784123407,1.8672359938654017,-0.10243141565067687,1.8118520706641241
11,199602,-2.078885710146055,-2.8986917495478832,0.33605744651450214,-1.384849110894773,-2.6692372388417893,0.06276082060101629,-2.7552668720225633,0.44038900272352893,-1.192084844716791,1.4588766073759585,3.237762317522014
12,199603,-0.7797333040584411,-1.7706080676472815,-1.6390397152621181,-2.527549372693841,-0.623488331444092,-2.001746750890336,0.5461194921441035,-0.19231783877060796,-0.05847708687417927,-1.9443627113073798,-1.4646294072489388
13,199604,-1.665393171650819,-2.1557658555463157,-1.9468338455496037,-1.663548628704799,-3.4762537940606686,-3.8471271227396455,-3.8528703556629607,-2.308048058665033,-3.698940364433189,-3.7998761727436605,-2.414483001092842
14,199605,-0.9945285037169488,0.06247605268401418,-1.242755621752647,1.7696843744029442,-2.1972839256472216,-0.46248451242126254,-0.5889300177354173,-0.8089962546002187,-1.291963564773874,-1.2363735469533208,-0.5218450432363722
15,199606,-3.1372705159233254,4.854528628080841,1.7345649688293414,0.5992114342718073,2.673867701925347,2.33733468529156,2.619368794699901,1.5510739532883975,2.4186838116082368,3.1026679977868437,5.949938513710169
16,199607,-0.6423930031699798,1.3001362748735832,0.6113634969988251,6.577907627610401,3.6122273761755235,6.902782155632992,5.079460842874167,1.8539725657882382,2.531178678138378,2.1347094035342553,2.4871024067042353
