,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,-0.19142263545335175,0.8045962831611768,-0.9915318449886974,0.3291317723412195,0.6473164383946024,1.8068021023636862,0.9709768514377772,0.36505864185358505,-0.35189761942424486,-0.040379683045176196,-0.09895704759182444
2,199504,-1.1292895418085047,-1.6283791009850372,0.9514518520867319,0.7041660930284396,-0.17873400424568206,0.7921379983600709,0.5566213895899809,0.03218154456948885,1.2640465425158331,0.7084330275910766,1.5677225693995815
3,199505,0.3242675770638937,0.8966571735731204,0.22198035905670038,1.3367747656034696,1.3460733972154484,1.5748149786942305,1.661720637600606,1.6283309552632763,1.3255308692330556,1.0541677419656086,0.43990016490171496
4,199506,-2.589339261694597,-3.3801246845745228,-2.907431427971892,-2.117114447306644,-3.7361907327334447,-3.1444450667040202,-3.8088202203994315,-1.4343915706794967,-2.5990094050047725,-1.1658269960685101,1.1535122656260868
5,199507,-0.0393653259475491,-1.8486643833945604,-1.252188889217967,-1.400728192904503,-2.800971477805226,-3.4357583044758853,-1.6765014567382794,-2.551899539612185,-1.9862512119118323,-0.3875032247726002,-0.638137898825051
6,199508,-1.4749189026962317,-2.8694937997305505,-1.9894200396804862,-1.4188229354484836,-2.0510340728762197,-2.3366030050912796,-1.538090602222339,0.7832867590890102,-0.4339392519241974,-1.0005066188899474,0.17441228380628432
7,199509,-3.25144428088346,2.0939654411889137,1.5045026201197695,2.6754883677940358,1.4505904593203551,3.437011591229613,2.49320485619819,1.5835835585427145,1.7558179283449384,-0.5128488257906023,2.478595455092858
8,199510,-0.8554581715541336,0.17462617864611707,2.5579262274653196,3.3408932890410235,2.0543175935919606,3.5543406928646384,2.295036666173175,3.693430555721078,1.9490342835005614,3.2536231797296544,3.7990813512837884
9,199511,-1.0278838060267206,-0.9051898145543744,-0.3456271129183118,0.35035679324271213,-1.973975418609291,-0.17651068883051657,2.272606173032484,0.7001531259462725,0.867315293576441,0.1725797416507644,0.9104635476774849
10,199512,-2.0580140160284683,-3.248487309690333,-0.4403068216770554,0.42054704902375395,0.237719002041201,-0.5641697894235066,0.6523572643121026,1.6618019748419453,0.8270961782009318,0.006725887756497739,1.8047399037849663
