,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,-0.6424801997192795,0.06906735270852393,-0.1691697503003954,1.555051323116175,-0.2817344278901266,1.9852168810432373,1.1200368282764082,-0.785663383411502,0.15889014749381675,-0.1585496472413931,0.2339305524778864
2,199504,-1.133975594813696,-1.0465994077039116,0.20059464914497582,0.7138972408765271,0.3450153136368185,-0.8394830727526349,0.5050061366652594,1.0876933910795104,1.4236554397913848,0.6206615956051299,1.484637190418826
3,199505,0.7519376312967332,0.43372751789865555,1.3942521547893119,-0.1071974710343829,1.7446465963059357,0.8892361675998051,2.5273362354541757,0.44321322592036,1.568281467285908,0.7077524782985407,-0.33418515299819257
4,199506,-4.677196772813412,-1.7221098129953523,-2.6956412478950935,-2.5133048606474664,-3.5379798606551836,-3.8582508786375467,-1.6703762122179018,-2.3576234865038157,-3.168831878209638,-0.9879107464195679,3.4192860263938445
5,199507,-0.1734785302112869,-1.236475768115736,-2.074050556316579,-1.4752029022812854,-1.5872107590560889,-1.8080464609628517,-2.353704530110653,-2.213236816193564,-3.242570006526061,-1.6402334329206674,-1.7567549027093805
6,199508,-1.8721749029988348,-2.967984870459838,-2.274930550408513,-1.5834753020764194,-2.303781717302206,-1.0116375753294853,-0.31530823052431,-1.7979781375918078,-0.2890310705995236,-0.7540909190544485,0.8180839839443863
7,199509,-2.0830705243502754,0.9251811436549042,1.5450457483118405,0.9173882701203577,0.8227157322152878,0.9283191250799814,5.3682151273247465,1.5327185129605636,1.2956422789473703,1.013937439191887,2.8370079635421623
8,199510,-1.1049247773068092,2.189581883425585,2.428414025957235,2.975722479338271,1.5915979740582005,3.8529235271587416,3.8556646714619327,1.9590333258714656,2.610175333543622,3.279312329693137,4.074237106999947
9,199511,-0.5526807864495112,-1.9540716472447814,-0.8925172964115999,-0.25527719625030615,-0.33465371434578295,-0.22785177320009933,1.2702171926422465,2.661352214016995,1.2772335365792613,-0.15450918208433162,0.10817160436517964
10,199512,-1.2682363313804597,-2.817983707314747,-0.3569788060711221,-0.6176503952197723,0.631502520911268,-0.4149030277859205,1.231607568782288,0.6555778603386725,1.8937271887667146,-0.740069437788396,0.2681668935920637
11,199602,-0.2860980403170773,-5.189528499097734,-2.008611702817404,-2.8750065288506903,-0.28029840326805183,0.41095451020257484,-1.8953087542112634,-1.0948275848747577,-0.2846394087669227,1.6712830482459409,1.6573810885630182
12,199603,-0.8865847359445613,-2.018410392297311,-0.6655133266847448,-2.630984846893265,-1.3499647364920555,-1.198438296941451,0.5582639167697439,-2.5690270450253707,0.6696368494296998,-0.017991396285337247,0.568593339659224
13,199604,-0.7083745937962463,-1.0416073103890324,-2.1349640650138215,-3.7812613946102385,-2.856178435815913,-4.680448108166149,-4.330504707071655,-1.7107142437262919,-3.604905802395133,-2.2065460053595918,-1.7781714115633453
14,199605,-0.3602952835922444,-1.56304591125536,-1.0368543517757411,1.201845617868964,-1.1805901334416737,-0.9080681259373415,-0.9067902484988999,-1.584852445195746,-1.4184962812435074,-0.513047383374259,-0.4327520997820148
15,199606,-2.1512002071010587,3.825727062999741,2.128532047072898,1.0775390334105013,1.7706784002158291,3.3802208868093904,1.700368406759259,3.505518744795332,1.883191596094127,3.0388683463219723,4.900068553423031
16,199607,-2.037397363173833,0.8869462763210358,4.95425252889763,3.14345487489482,4.974011877326949,3.757828320869609,4.214438166008326,2.6513695975657754,3.4392782035276883,1.7543432910970433,3.5017406542708764
17,199608,-1.564193982647941,-3.5450186671023034,-1.814655961363339,-2.545608935453058,-1.6976177233060652,-3.1527299520717356,-2.1902268795893,-2.5194317134414246,-2.4141077491429725,-1.7710158886098977,-0.5168219059619568
18,199609,0.9456861763569122,0.8963439001669493,2.7466302229985278,1.3475435115940377,1.0103322483832362,0.8405198383570072,0.236802583172817,0.8076544781011303,-0.41550067550453784,-1.227255614840883,-2.4529417911977953
19,199610,-0.5988366947442012,0.356525820489568,2.9311196519063896,3.394489059506481,2.9976963302089428,4.672293810078546,5.096962178683272,2.6452257195075255,1.7683537813326462,4.474933705354708,4.773770400098909
20,199611,0.696485813277634,1.5738541546863378,2.988531886680963,4.208144312475306,1.9336165636219511,1.7178643084154963,0.6860541155101586,1.2651854810341105,1.8628302625503323,1.112290046423448,0.05580423314581384
21,199612,-3.016703043745392,-2.9583798114936606,-4.646190948595705,-1.9920560939338317,-1.1942760419427612,-3.6412908294861586,-1.2476140267906446,-0.6133638517041915,-0.7047607705129693,-0.07795340189785618,2.6287496418475356
22,199702,-0.25919945519394744,-0.6782541279707364,2.212286124660302,2.9553708793079374,2.8990864979526334,1.719649584374134,1.580785897344408,3.2580628819723985,3.404156401148585,1.0768709509091223,1.0260704061030699
23,199703,-1.5474610559047028,0.9269605155373256,-0.5391009215193738,1.0305628057587084,0.16225553907372214,-0.07129549887683279,1.5182110357144265,0.09883841526272091,1.860063019877308,1.093834963310953,2.291296019215656
24,199704,2.5319729300326865,4.327982126733244,3.7487089977275914,2.626969766638709,6.812298612243077,7.421298443068544,6.365980610659275,2.7661622272345343,2.856556375190298,1.448527842155765,-1.3934450878769216
25,199705,-0.8386713632792366,-6.608926893686024,-9.765501123264961,-4.748320403250985,-7.3581904162700305,-1.2577936337011144,-2.8127510116974572,-3.5606083060577056,-3.9052904533986768,-3.0573080149435747,-2.548636651664338
26,199706,-1.5972297980001953,-1.6941426043237855,-0.4674776076124481,-0.8706214309921216,-4.0638719384112925,-2.9493145105838603,-2.6514490271741202,-2.2796244686455576,-1.3461244399665684,-3.9118536853569723,-2.624623887356777
27,199707,1.254327292794252,1.3471510802756428,4.8445328370605125,2.311544071751952,-0.22063714128319867,-0.010686588811387898,2.249212716128582,-0.7952313808288018,0.15909108551315176,0.2921318562852387,-1.2721954365090133
28,199708,-4.424370269752057,-9.652624815308457,-5.780580706421132,-10.796952195882243,-3.276327873478128,-4.523809588237457,-2.299768065142684,-2.335920495859664,-1.75505978572442,-1.432175003546119,2.6421952662059383
29,199709,-1.0931951908907005,-2.111493567795274,-0.8213570288648494,-1.0127506861798399,-1.2714990003804614,-2.309141528728501,-2.799345185718411,-1.7265812375810121,0.280316334427862,-2.573163946376877,-1.8099687554861765
30,199710,0.8495682027073402,-0.9749001106901345,-3.131815026608514,1.310220094062125,-0.18758893480698038,0.7979288167321453,-1.036052931419543,0.2916659518932355,0.014485902161782915,1.7790211579861919,0.5494529552788515
31,199711,-0.07313856673268071,1.3946497587397735,2.7586260740225983,3.64070028450829,4.847349100854446,3.5214071577348154,3.697509501093775,4.167549500315388,2.986519910571869,3.1945978773162818,2.9177364440489626
32,199712,-1.0666824975292841,1.398188014547924,-1.3591349835520372,-0.1394261316210038,0.9982851518999095,0.8350555493907886,0.3776168005952497,1.7389366002305393,0.889210457689905,2.657048641700635,3.343731139229919
33,199802,-2.399401656447502,-3.1681944453008333,-0.659614288171332,-0.33663798727634336,-0.4211432903181172,-1.4795062907350953,0.2753745640140542,-3.7111422972479784,0.5159816080826918,2.0419326227681114,4.101334279215614
