,yyyymm,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,l-s
1,199503,-0.2016587368267374,-0.22177691772480101,1.1794471317448505,0.13635700564910835,0.4918694957844182,0.9842155655622129,-0.3684631128539966,-0.060814318389203065,0.055691902757560474,-0.2696235404146813,-0.3179648035879439
2,199504,-1.2166066420594253,-0.22806901386764847,-0.5099758963424262,1.2778997100450231,1.229027355188778,-0.7689964563663931,0.1999364329796094,0.12597399763344802,1.3825001444710805,0.977291789773691,1.9238984318331163
3,199505,1.6046145294779404,-0.6672103606060203,0.6401481600408203,1.8724166349315214,1.1170905397493311,2.011436364614189,0.2312778765118791,1.7688954978625975,1.7806638096280172,1.3717124442659328,-0.5229020852120077
4,199506,-3.264513697125199,-3.85881467359981,-3.502279589352881,-2.1490065645928067,-2.4773853962866967,-3.4034267834589897,-3.7449195757629616,-1.7212012942742878,-1.9278175017095625,-1.8366271889091168,1.157886508216082
5,199507,-0.3846521188000125,-1.2897798712679402,-1.2083967752789762,-3.1492326076030834,-2.131964690976954,-2.4576810294497986,-2.2385292800426795,-1.6119633749841793,-2.29751205303872,-2.5832802757981073,-2.488628156998095
6,199508,-2.1875971143707993,-4.076165913210083,-2.3020815446712986,-1.8727000130220932,-0.07996509635989221,0.40377060862699726,-1.9919730045306303,-1.0398768062298998,-0.28234545772569386,-1.530916065422986,0.35668104894781344
7,199509,0.0575561963017599,-0.5236062234652605,1.2093929713858136,1.3806989912847505,2.5014281814201693,0.848121614803069,4.274890825273685,1.9334770552971416,1.6966649309626052,0.135701786355221,-0.1818544099465389
8,199510,-0.04524125972092513,1.234733783056743,2.4193031662035023,1.5728072445268764,1.1002763548378733,3.8984011799505995,5.220299803123384,2.805245069037349,2.444183440320683,4.260742088875172,3.9959833485960963
9,199511,-1.1691618383311209,-0.24239748878804462,0.7627506819036933,0.5838037378959584,-0.6351527407222175,-2.2172886005066688,1.254502269699638,1.7187448126562512,0.4729803981152583,0.30829230221741294,1.1874541405485337
10,199512,-3.947890776265927,-1.1249825415005377,-2.13344009700088,0.6030395659493765,0.8793000506468827,1.770227624792587,-1.0905711163709357,1.4393931201632002,-0.3161256157890644,0.6540492037432392,4.341939980009166
11,199602,-4.661215719468462,-3.33788817036996,-0.37679980009835345,-0.859801783829474,-0.05762749499755651,-1.4158817257497278,-1.0838633125953587,-1.5861335068810714,1.3037100089583045,0.537025736681136,4.898241456149599
12,199603,-2.8327596032548406,-1.7539385600869217,-0.8760154574158547,-2.085652068107948,0.07675259589540118,0.04948888193200879,-1.2808710198117965,-0.036689973767403405,0.33735639478303875,1.0742882744895663,3.6070478777444075
13,199604,-3.2728857643745073,-2.6991368969507255,-2.279606277748212,-2.958877828446166,-3.6435299214851504,-2.7943284445416126,-3.158629637162809,-2.3952659763381963,-0.9977901434460862,-2.959362932607597,0.03352283176691029
14,199605,-0.8939090998850538,0.5224847744892411,-0.6445142414298689,-1.4413143203879315,-0.4720007835457267,-1.4851306871752474,-1.2835452403729997,-1.1999247448270398,-0.4467672713470522,0.07269745475693684,0.6866065546419906
15,199606,0.9731378371107273,2.4277029303492585,0.28971332615515794,2.2685386563231873,2.450066921826192,2.172272516783047,1.9904843810064246,1.9466185230877198,2.2614009449167107,3.982348363873081,2.7192105267623536
16,199607,-0.633744742463935,3.370365051772812,4.176099476879118,4.1655181588118655,4.826175958933235,3.480389197020495,2.6105320767681186,2.668415606707244,3.0749694422636717,2.252876427910993,2.596621170374928
17,199608,-2.7707279198398744,-1.0545117827338275,-3.5033239140496115,-3.925625214073941,-1.6596366450002815,-2.7994680813203625,-2.876991796715733,-2.655979108411324,-2.2723617968214076,-1.6527359322521162,0.8079919875877581
18,199609,2.030744635565168,1.1530975088542008,2.7206084593813404,0.7980549930710124,-1.613418158405729,1.0785645053333717,-0.4084195174092027,-0.06865851809709086,0.14937285307784043,-0.8828961260147739,-3.1936407615799425
19,199610,-0.2731690081590291,-0.06396719137598217,5.370750298493248,3.224702810295978,2.844102041386281,2.685197161543265,3.797858410867975,3.9157679543835267,1.8108185259155978,5.923977002715853,5.8971460108748825
