,permno,yyyymm,predicted_ret
151,10209.0,195202,0.01919667050242424
152,10209.0,195203,0.16453324258327484
153,10209.0,195204,0.01734510436654091
154,10209.0,195205,0.16265057027339935
155,10209.0,195206,0.1637665182352066
156,10217.0,195107,0.101861372590065
157,10217.0,195108,0.04846790432929993
158,10217.0,195109,0.04690883681178093
159,10217.0,195110,0.04647781327366829
160,10217.0,195111,0.10655805468559265
161,10217.0,195112,0.04736868664622307
162,10217.0,195201,0.046486906707286835
163,10217.0,195202,0.0487823411822319
164,10217.0,195203,0.049602873623371124
165,10217.0,195204,0.04929887503385544
166,10217.0,195205,0.050970837473869324
167,10217.0,195206,0.04800912365317345
168,10225.0,195107,0.021758321672677994
169,10225.0,195108,0.021415438503026962
170,10225.0,195109,0.020707275718450546
171,10225.0,195110,0.02131536975502968
172,10225.0,195111,0.022075418382883072
173,10225.0,195112,0.02055114135146141
174,10225.0,195201,0.017305031418800354
175,10225.0,195202,0.02140926569700241
176,10225.0,195203,0.021819207817316055
177,10225.0,195204,0.025332242250442505
178,10225.0,195205,0.026634955778717995
179,10225.0,195206,0.024395763874053955
180,10233.0,195107,0.04948001354932785
181,10233.0,195108,0.05224267393350601
182,10233.0,195109,0.04787318408489227
183,10233.0,195110,0.04661763086915016
184,10233.0,195111,0.04750490561127663
185,10233.0,195112,0.04574812948703766
186,10233.0,195201,0.04828634113073349
187,10233.0,195202,0.04912516102194786
188,10233.0,195203,0.04922937601804733
189,10233.0,195204,0.05150894820690155
190,10233.0,195205,0.05268782377243042
191,10233.0,195206,0.052132733166217804
192,10241.0,195107,-0.004493836313486099
193,10241.0,195108,-0.004610676318407059
194,10241.0,195109,-0.004710391163825989
195,10241.0,195110,-0.0031116269528865814
196,10241.0,195111,-0.0029544606804847717
197,10241.0,195112,-0.0044967979192733765
198,10241.0,195201,-0.005790829658508301
199,10241.0,195202,-0.005286563187837601
200,10241.0,195203,-0.007311444729566574
201,10241.0,195204,-0.006600894033908844
202,10241.0,195205,0.04569298028945923
203,10241.0,195206,0.042164579033851624
204,10268.0,195107,0.05040760710835457
205,10268.0,195108,0.049275338649749756
206,10268.0,195109,0.05742279440164566
207,10268.0,195110,0.06300889700651169
208,10268.0,195111,0.05033467710018158
209,10268.0,195112,0.05089564621448517
210,10268.0,195201,0.04919658973813057
211,10268.0,195202,0.051505692303180695
212,10268.0,195203,0.04928957670927048
213,10268.0,195204,0.05546160042285919
214,10268.0,195205,0.05073872208595276
215,10268.0,195206,0.049400221556425095
216,10276.0,195107,0.04973165690898895
217,10276.0,195108,0.04974954575300217
218,10276.0,195109,0.10927280783653259
219,10276.0,195110,0.05028460547327995
220,10276.0,195111,0.11263032257556915
221,10276.0,195112,0.048133447766304016
222,10276.0,195201,0.04940139129757881
223,10276.0,195202,0.049754828214645386
224,10276.0,195203,0.04862228408455849
225,10276.0,195204,0.04762941226363182
226,10276.0,195205,0.04775596410036087
227,10276.0,195206,0.0499805249273777
228,10006.0,195207,0.4141242504119873
229,10006.0,195208,0.4128222167491913
230,10006.0,195209,0.4071986675262451
231,10006.0,195210,0.4094429016113281
232,10006.0,195211,0.4113152027130127
233,10006.0,195212,0.4131196141242981
234,10006.0,195301,0.40860068798065186
235,10006.0,195302,0.4155080020427704
236,10006.0,195303,0.41075044870376587
237,10006.0,195304,0.41358065605163574
238,10006.0,195305,0.4238431453704834
239,10006.0,195306,0.4139091372489929
240,10014.0,195207,0.41416269540786743
241,10014.0,195208,0.41550901532173157
242,10014.0,195209,0.41464662551879883
243,10014.0,195210,0.41394808888435364
244,10014.0,195211,0.4143933355808258
245,10014.0,195212,0.4145597517490387
246,10014.0,195301,0.41585707664489746
247,10014.0,195302,0.41836193203926086
248,10014.0,195303,0.4147901237010956
249,10014.0,195304,0.41517671942710876
250,10014.0,195305,0.41469237208366394
251,10014.0,195306,0.40555787086486816
252,10022.0,195207,0.42160764336586
253,10022.0,195208,0.4218090772628784
254,10022.0,195209,0.4235411584377289
255,10022.0,195210,0.4204879403114319
256,10022.0,195211,0.4219581186771393
257,10022.0,195212,0.4207138121128082
258,10022.0,195301,0.42292511463165283
259,10022.0,195302,0.42185401916503906
260,10022.0,195303,0.42353618144989014
261,10022.0,195304,0.42273348569869995
262,10022.0,195305,0.42306214570999146
263,10022.0,195306,0.42632681131362915
264,10030.0,195207,0.4128167927265167
265,10030.0,195208,0.4131358861923218
266,10030.0,195209,0.41267314553260803
267,10030.0,195210,0.40972650051116943
268,10030.0,195211,0.41448974609375
269,10030.0,195212,0.412006676197052
270,10030.0,195301,0.4129740297794342
271,10030.0,195302,0.4361487925052643
272,10030.0,195303,0.41095712780952454
273,10030.0,195304,0.41022294759750366
274,10030.0,195305,0.41354119777679443
275,10030.0,195306,0.41136881709098816
276,10057.0,195207,0.41212013363838196
277,10057.0,195208,0.4425036907196045
278,10057.0,195209,0.44285935163497925
279,10057.0,195210,0.4436104893684387
280,10057.0,195211,0.4060291647911072
281,10057.0,195212,0.408894419670105
282,10057.0,195301,0.44360214471817017
283,10057.0,195302,0.40714749693870544
284,10057.0,195303,0.4083300530910492
285,10057.0,195304,0.41042518615722656
286,10057.0,195305,0.40633273124694824
287,10057.0,195306,0.4443289637565613
288,10102.0,195207,0.415060818195343
289,10102.0,195208,0.4147298038005829
290,10102.0,195209,0.4159240126609802
291,10102.0,195210,0.41454991698265076
292,10102.0,195211,0.41474828124046326
293,10102.0,195212,0.41529884934425354
294,10102.0,195301,0.4141460657119751
295,10102.0,195302,0.41385897994041443
296,10102.0,195303,0.4132636785507202
297,10102.0,195304,0.41325169801712036
298,10102.0,195305,0.4126594364643097
299,10102.0,195306,0.4154411554336548
300,10137.0,195207,0.4079306125640869
301,10137.0,195208,0.40905314683914185
302,10137.0,195209,0.40849119424819946
303,10137.0,195210,0.40840402245521545
304,10137.0,195211,0.40898624062538147
305,10137.0,195212,0.40927714109420776
306,10137.0,195301,0.41066017746925354
307,10137.0,195302,0.4090809226036072
308,10137.0,195303,0.4097931683063507
309,10137.0,195304,0.40708452463150024
310,10137.0,195305,0.40908151865005493
311,10137.0,195306,0.40877634286880493
312,10145.0,195207,0.4477475881576538
313,10145.0,195208,0.44617947936058044
314,10145.0,195209,0.44585418701171875
315,10145.0,195210,0.4414878487586975
316,10145.0,195211,0.44834843277931213
317,10145.0,195212,0.4482938349246979
318,10145.0,195301,0.4449182152748108
319,10145.0,195302,0.44113731384277344
320,10145.0,195303,0.4470914900302887
321,10145.0,195304,0.44197919964790344
322,10145.0,195305,0.4384912848472595
323,10145.0,195306,0.43975839018821716
324,10153.0,195207,0.42554619908332825
325,10153.0,195208,0.4259735941886902
326,10153.0,195209,0.42396053671836853
327,10153.0,195210,0.42649704217910767
328,10153.0,195211,0.4318394660949707
329,10153.0,195212,0.43305039405822754
330,10153.0,195301,0.4298832416534424
331,10153.0,195302,0.4284396469593048
332,10153.0,195303,0.42641934752464294
333,10153.0,195304,0.4259703457355499
334,10153.0,195305,0.42891621589660645
335,10153.0,195306,0.4230826497077942
336,10161.0,195207,0.411914587020874
337,10161.0,195208,0.4110656678676605
338,10161.0,195209,0.4125913083553314
339,10161.0,195210,0.4136802852153778
340,10161.0,195211,0.41437575221061707
341,10161.0,195212,0.4158474802970886
342,10161.0,195301,0.4160280227661133
343,10161.0,195302,0.41520416736602783
344,10161.0,195303,0.41650351881980896
345,10161.0,195304,0.41852325201034546
346,10161.0,195305,0.4186563789844513
347,10161.0,195306,0.4199690520763397
348,10188.0,195207,0.4249638617038727
349,10188.0,195208,0.4247731566429138
350,10188.0,195209,0.4246956408023834
351,10188.0,195210,0.42601150274276733
352,10188.0,195211,0.426635205745697
353,10188.0,195212,0.4266473054885864
354,10188.0,195301,0.4274797737598419
355,10188.0,195302,0.4259810149669647
356,10188.0,195303,0.4259258508682251
357,10188.0,195304,0.4252147078514099
358,10188.0,195305,0.4253343939781189
359,10188.0,195306,0.42537692189216614
360,10196.0,195207,0.4249768555164337
361,10196.0,195208,0.42626458406448364
362,10196.0,195209,0.42565131187438965
363,10196.0,195210,0.4254269301891327
364,10196.0,195211,0.4261488914489746
365,10196.0,195212,0.4255138635635376
366,10196.0,195301,0.4275243282318115
367,10196.0,195302,0.4246923625469208
368,10196.0,195303,0.4259088933467865
369,10196.0,195304,0.4252207279205322
370,10196.0,195305,0.42478784918785095
371,10196.0,195306,0.4242243766784668
372,10209.0,195207,0.43497154116630554
373,10209.0,195208,0.43905794620513916
374,10209.0,195209,0.43650028109550476
375,10209.0,195210,0.4371790885925293
376,10209.0,195211,0.4418128728866577
377,10209.0,195212,0.444752961397171
378,10209.0,195301,0.4412771463394165
379,10209.0,195302,0.4379537105560303
380,10209.0,195303,0.43892452120780945
381,10209.0,195304,0.4376084506511688
382,10209.0,195305,0.43645426630973816
383,10209.0,195306,0.4303092658519745
384,10217.0,195207,0.41659143567085266
385,10217.0,195208,0.41745197772979736
386,10217.0,195209,0.4180441200733185
387,10217.0,195210,0.417593777179718
388,10217.0,195211,0.4160997271537781
389,10217.0,195212,0.4159194827079773
390,10217.0,195301,0.41646939516067505
391,10217.0,195302,0.41407814621925354
392,10217.0,195303,0.41574209928512573
393,10217.0,195304,0.4119971692562103
394,10217.0,195305,0.4163646399974823
395,10217.0,195306,0.41727814078330994
396,10225.0,195207,0.42978084087371826
397,10225.0,195208,0.4291025698184967
398,10225.0,195209,0.42984870076179504
399,10225.0,195210,0.4339538514614105
400,10225.0,195211,0.43837985396385193
401,10225.0,195212,0.4380451738834381
402,10225.0,195301,0.4433787167072296
403,10225.0,195302,0.44507819414138794
404,10225.0,195303,0.4406425356864929
405,10225.0,195304,0.4453047811985016
406,10225.0,195305,0.44335272908210754
407,10225.0,195306,0.4468105435371399
408,10233.0,195207,0.4261326193809509
409,10233.0,195208,0.42642462253570557
410,10233.0,195209,0.42772844433784485
411,10233.0,195210,0.42682740092277527
412,10233.0,195211,0.4275660514831543
413,10233.0,195212,0.42800042033195496
414,10233.0,195301,0.42791512608528137
415,10233.0,195302,0.4269759953022003
416,10233.0,195303,0.42687705159187317
417,10233.0,195304,0.42563575506210327
418,10233.0,195305,0.42520418763160706
419,10233.0,195306,0.423832505941391
420,10241.0,195207,0.40745964646339417
421,10241.0,195208,0.408812552690506
422,10241.0,195209,0.40951746702194214
423,10241.0,195210,0.410612016916275
424,10241.0,195211,0.40916284918785095
425,10241.0,195212,0.4091060757637024
426,10241.0,195301,0.407477468252182
427,10241.0,195302,0.4091930389404297
428,10241.0,195303,0.40980610251426697
429,10241.0,195304,0.41101837158203125
430,10241.0,195305,0.40804657340049744
431,10241.0,195306,0.4093937277793884
432,10268.0,195207,0.42180877923965454
433,10268.0,195208,0.40590938925743103
434,10268.0,195209,0.4207248389720917
435,10268.0,195210,0.4201028048992157
436,10268.0,195211,0.4188193082809448
437,10268.0,195212,0.42008620500564575
438,10268.0,195301,0.4210980534553528
439,10268.0,195302,0.41966134309768677
440,10268.0,195303,0.4192672669887543
441,10268.0,195304,0.4218870997428894
442,10268.0,195305,0.40446335077285767
443,10268.0,195306,0.4218137860298157
444,10276.0,195207,0.43125009536743164
445,10276.0,195208,0.41510009765625
446,10276.0,195209,0.42646586894989014
447,10276.0,195210,0.4148242473602295
448,10276.0,195211,0.4162299335002899
449,10276.0,195212,0.4158601760864258
450,10276.0,195301,0.4156922996044159
451,10276.0,195302,0.41653046011924744
452,10276.0,195303,0.4306146800518036
453,10276.0,195304,0.4156619906425476
454,10276.0,195305,0.415426641702652
455,10276.0,195306,0.42588481307029724
456,10006.0,195307,-0.024096857756376266
457,10006.0,195308,-0.024073906242847443
458,10006.0,195309,-0.024073854088783264
459,10006.0,195310,-0.024073854088783264
460,10006.0,195311,-0.024073906242847443
461,10006.0,195312,-0.024073854088783264
462,10006.0,195401,-0.024073906242847443
463,10006.0,195402,-0.024073906242847443
464,10006.0,195403,-0.024169212207198143
465,10006.0,195404,-0.02422347664833069
466,10006.0,195405,-0.024073906242847443
467,10006.0,195406,-0.024477984756231308
468,10014.0,195307,-0.024073854088783264
469,10014.0,195308,-0.024073854088783264
470,10014.0,195309,-0.024073854088783264
471,10014.0,195310,-0.024073854088783264
472,10014.0,195311,-0.024073854088783264
473,10014.0,195312,-0.024073854088783264
474,10014.0,195401,-0.024073854088783264
475,10014.0,195402,-0.024073854088783264
476,10014.0,195403,-0.024073854088783264
477,10014.0,195404,-0.024073854088783264
478,10014.0,195405,-0.024073854088783264
479,10014.0,195406,-0.024073854088783264
480,10022.0,195307,-0.024073854088783264
481,10022.0,195308,-0.024073854088783264
482,10022.0,195309,-0.024073854088783264
483,10022.0,195310,-0.024073854088783264
484,10022.0,195311,-0.024073854088783264
485,10022.0,195312,-0.024073854088783264
486,10022.0,195401,-0.024073854088783264
487,10022.0,195402,-0.024073854088783264
488,10022.0,195403,-0.024073854088783264
489,10022.0,195404,-0.024073854088783264
490,10022.0,195405,-0.024073854088783264
491,10022.0,195406,-0.024073854088783264
492,10030.0,195307,-0.02435740828514099
493,10030.0,195308,-0.024466898292303085
494,10030.0,195309,-0.024112753570079803
495,10030.0,195310,-0.024073906242847443
496,10030.0,195311,-0.024171266704797745
497,10030.0,195312,-0.02425522357225418
498,10030.0,195401,-0.024073906242847443
499,10030.0,195402,-0.02461971715092659
500,10030.0,195403,-0.02414492331445217
501,10030.0,195404,-0.02421620860695839
502,10030.0,195405,-0.024162456393241882
503,10030.0,195406,-0.024073906242847443
504,10057.0,195307,-0.024354424327611923
505,10057.0,195308,-0.024073854088783264
506,10057.0,195309,-0.024073854088783264
507,10057.0,195310,-0.024073854088783264
508,10057.0,195311,-0.024073854088783264
509,10057.0,195312,-0.024073854088783264
510,10057.0,195401,-0.024073906242847443
511,10057.0,195402,-0.024073906242847443
512,10057.0,195403,-0.02409299463033676
513,10057.0,195404,-0.024073854088783264
514,10057.0,195405,-0.024102289229631424
515,10057.0,195406,-0.02441176027059555
516,10102.0,195307,-0.024073854088783264
517,10102.0,195308,-0.024073854088783264
518,10102.0,195309,-0.024073854088783264
519,10102.0,195310,-0.024073854088783264
520,10102.0,195311,-0.024073854088783264
521,10102.0,195312,-0.024073854088783264
522,10102.0,195401,-0.024073854088783264
523,10102.0,195402,-0.024073854088783264
524,10102.0,195403,-0.024073854088783264
525,10102.0,195404,-0.024073854088783264
526,10102.0,195405,-0.024073854088783264
527,10102.0,195406,-0.024073854088783264
528,10137.0,195307,-0.02434128150343895
529,10137.0,195308,-0.024244435131549835
530,10137.0,195309,-0.02411382645368576
531,10137.0,195310,-0.024340679869055748
532,10137.0,195311,-0.024430733174085617
533,10137.0,195312,-0.024507593363523483
534,10137.0,195401,-0.024613603949546814
535,10137.0,195402,-0.024780604988336563
536,10137.0,195403,-0.024569079279899597
537,10137.0,195404,-0.02474416419863701
538,10137.0,195405,-0.024450406432151794
539,10137.0,195406,-0.0244637168943882
540,10145.0,195307,-0.02472934126853943
541,10145.0,195308,-0.024757705628871918
542,10145.0,195309,-0.02479970082640648
543,10145.0,195310,-0.02474185824394226
544,10145.0,195311,-0.024694522842764854
545,10145.0,195312,-0.024994265288114548
546,10145.0,195401,-0.02486395463347435
547,10145.0,195402,-0.02467605099081993
548,10145.0,195403,-0.024757936596870422
549,10145.0,195404,-0.02490432932972908
550,10145.0,195405,-0.02525777742266655
551,10145.0,195406,-0.025095857679843903
552,10153.0,195307,-0.02437564544379711
553,10153.0,195308,-0.024189099669456482
554,10153.0,195309,-0.024224238470196724
555,10153.0,195310,-0.02416997402906418
556,10153.0,195311,-0.02440757490694523
557,10153.0,195312,-0.024387802928686142
558,10153.0,195401,-0.02438121661543846
559,10153.0,195402,-0.02451566979289055
560,10153.0,195403,-0.024298783391714096
561,10153.0,195404,-0.024710040539503098
562,10153.0,195405,-0.02451983280479908
563,10153.0,195406,-0.024647993966937065
564,10161.0,195307,-0.024073854088783264
565,10161.0,195308,-0.024073854088783264
566,10161.0,195309,-0.024073854088783264
567,10161.0,195310,-0.024073854088783264
568,10161.0,195311,-0.024073854088783264
569,10161.0,195312,-0.024073854088783264
570,10161.0,195401,-0.024073854088783264
571,10161.0,195402,-0.024073854088783264
572,10161.0,195403,-0.024073854088783264
573,10161.0,195404,-0.024073854088783264
574,10161.0,195405,-0.024073854088783264
575,10161.0,195406,-0.024073854088783264
576,10188.0,195307,-0.024073854088783264
577,10188.0,195308,-0.024073854088783264
578,10188.0,195309,-0.024073854088783264
579,10188.0,195310,-0.024073854088783264
580,10188.0,195311,-0.024073854088783264
581,10188.0,195312,-0.024073854088783264
582,10188.0,195401,-0.024073854088783264
583,10188.0,195402,-0.024073854088783264
584,10188.0,195403,-0.024073854088783264
585,10188.0,195404,-0.024073854088783264
586,10188.0,195405,-0.024073854088783264
587,10188.0,195406,-0.024073854088783264
588,10196.0,195307,-0.024073854088783264
589,10196.0,195308,-0.024073854088783264
590,10196.0,195309,-0.024073854088783264
591,10196.0,195310,-0.024073854088783264
592,10196.0,195311,-0.024073854088783264
593,10196.0,195312,-0.024073854088783264
594,10196.0,195401,-0.024073854088783264
595,10196.0,195402,-0.024073854088783264
596,10196.0,195403,-0.024073854088783264
597,10196.0,195404,-0.024073854088783264
598,10196.0,195405,-0.024073854088783264
599,10196.0,195406,-0.024073854088783264
600,10209.0,195307,-0.024239439517259598
601,10209.0,195308,-0.02416408061981201
602,10209.0,195309,-0.024542637169361115
603,10209.0,195310,-0.024291671812534332
604,10209.0,195311,-0.024263691157102585
605,10209.0,195312,-0.0244462750852108
606,10209.0,195401,-0.02432245947420597
607,10209.0,195402,-0.024596011266112328
608,10209.0,195403,-0.024369731545448303
609,10209.0,195404,-0.024403691291809082
610,10209.0,195405,-0.024406757205724716
611,10209.0,195406,-0.024073854088783264
612,10217.0,195307,-0.024073854088783264
613,10217.0,195308,-0.024073854088783264
614,10217.0,195309,-0.024073854088783264
615,10217.0,195310,-0.024073854088783264
616,10217.0,195311,-0.024073854088783264
617,10217.0,195312,-0.024073854088783264
618,10217.0,195401,-0.024073854088783264
619,10217.0,195402,-0.024073854088783264
620,10217.0,195403,-0.024073854088783264
621,10217.0,195404,-0.024073854088783264
622,10217.0,195405,-0.024073854088783264
623,10217.0,195406,-0.024073854088783264
624,10225.0,195307,-0.02498786896467209
625,10225.0,195308,-0.02493227832019329
626,10225.0,195309,-0.024985047057271004
627,10225.0,195310,-0.024975504726171494
628,10225.0,195311,-0.024752262979745865
629,10225.0,195312,-0.0244967732578516
630,10225.0,195401,-0.024480503052473068
631,10225.0,195402,-0.024302516132593155
632,10225.0,195403,-0.024660028517246246
633,10225.0,195404,-0.024343980476260185
634,10225.0,195405,-0.024610329419374466
635,10225.0,195406,-0.024473238736391068
636,10233.0,195307,-0.024073854088783264
637,10233.0,195308,-0.024073854088783264
638,10233.0,195309,-0.024073854088783264
639,10233.0,195310,-0.024073854088783264
640,10233.0,195311,-0.024073854088783264
641,10233.0,195312,-0.024073854088783264
642,10233.0,195401,-0.024073854088783264
643,10233.0,195402,-0.024073854088783264
644,10233.0,195403,-0.024073854088783264
645,10233.0,195404,-0.024073854088783264
646,10233.0,195405,-0.024073854088783264
647,10233.0,195406,-0.024073854088783264
648,10241.0,195307,-0.024164482951164246
649,10241.0,195308,-0.024252144619822502
650,10241.0,195309,-0.024192150682210922
651,10241.0,195310,-0.024490028619766235
652,10241.0,195311,-0.024357479065656662
653,10241.0,195312,-0.024513136595487595
654,10241.0,195401,-0.024504031985998154
655,10241.0,195402,-0.024118665605783463
656,10241.0,195403,-0.02441987581551075
657,10241.0,195404,-0.02446731925010681
658,10241.0,195405,-0.024531442672014236
659,10241.0,195406,-0.024541620165109634
660,10268.0,195307,-0.024073854088783264
661,10268.0,195308,-0.024073854088783264
662,10268.0,195309,-0.024073854088783264
663,10268.0,195310,-0.024073854088783264
664,10268.0,195311,-0.024073854088783264
665,10268.0,195312,-0.024073854088783264
666,10268.0,195401,-0.024073854088783264
667,10268.0,195402,-0.024073854088783264
668,10268.0,195403,-0.024073854088783264
669,10268.0,195404,-0.024073854088783264
670,10268.0,195405,-0.024073854088783264
671,10268.0,195406,-0.024073854088783264
672,10276.0,195307,-0.024073854088783264
673,10276.0,195308,-0.024073854088783264
674,10276.0,195309,-0.024073854088783264
675,10276.0,195310,-0.024073854088783264
676,10276.0,195311,-0.024073854088783264
677,10276.0,195312,-0.024073854088783264
678,10276.0,195401,-0.024073854088783264
679,10276.0,195402,-0.024073854088783264
680,10276.0,195403,-0.024073854088783264
681,10276.0,195404,-0.024073854088783264
682,10276.0,195405,-0.024073854088783264
683,10276.0,195406,-0.024073854088783264
684,10006.0,195407,-0.17798011004924774
685,10006.0,195408,-0.18305470049381256
686,10006.0,195409,-0.18265880644321442
687,10006.0,195410,-0.18323589861392975
688,10006.0,195411,-0.18874132633209229
689,10006.0,195412,-0.19179397821426392
690,10006.0,195501,-0.18907256424427032
691,10006.0,195502,-0.19649359583854675
692,10006.0,195503,-0.1997193843126297
693,10006.0,195504,-0.20201972126960754
694,10006.0,195505,-0.2057773768901825
695,10006.0,195506,-0.20714309811592102
696,10014.0,195407,-0.17729231715202332
697,10014.0,195408,-0.17308515310287476
698,10014.0,195409,-0.18087798357009888
699,10014.0,195410,-0.17169956862926483
700,10014.0,195411,-0.17213347554206848
701,10014.0,195412,-0.17222599685192108
702,10014.0,195501,-0.1754189133644104
703,10014.0,195502,-0.1683812439441681
704,10014.0,195503,-0.17004866898059845
705,10014.0,195504,-0.17057465016841888
706,10014.0,195505,-0.17177125811576843
707,10014.0,195506,-0.17083241045475006
708,10022.0,195407,-0.16926360130310059
709,10022.0,195408,-0.16821010410785675
710,10022.0,195409,-0.1700083315372467
711,10022.0,195410,-0.17006301879882812
712,10022.0,195411,-0.17068035900592804
713,10022.0,195412,-0.16850975155830383
714,10022.0,195501,-0.16965055465698242
715,10022.0,195502,-0.17002306878566742
716,10022.0,195503,-0.16942699253559113
717,10022.0,195504,-0.17158788442611694
718,10022.0,195505,-0.16827934980392456
719,10022.0,195506,-0.16566787660121918
720,10030.0,195407,-0.1748853176832199
