,permno,yyyymm,predicted_ret
0,10006.0,195107,0.42027053236961365
1,10006.0,195108,0.42041900753974915
2,10006.0,195109,0.4207524061203003
3,10006.0,195110,0.42112070322036743
4,10006.0,195111,0.42011743783950806
5,10006.0,195112,0.41971537470817566
6,10006.0,195201,0.4218946695327759
7,10006.0,195202,0.42067524790763855
8,10006.0,195203,0.42012906074523926
9,10006.0,195204,0.42108437418937683
10,10006.0,195205,0.4243844747543335
11,10006.0,195206,0.4250989258289337
12,10014.0,195107,0.42482542991638184
13,10014.0,195108,0.4246617555618286
14,10014.0,195109,0.42435628175735474
15,10014.0,195110,0.42484816908836365
16,10014.0,195111,0.4247560203075409
17,10014.0,195112,0.42420411109924316
18,10014.0,195201,0.4252878427505493
19,10014.0,195202,0.4250560998916626
20,10014.0,195203,0.42489829659461975
21,10014.0,195204,0.4244578182697296
22,10014.0,195205,0.42401644587516785
23,10014.0,195206,0.42479556798934937
24,10022.0,195107,0.4216151237487793
25,10022.0,195108,0.42253047227859497
26,10022.0,195109,0.42153993248939514
27,10022.0,195110,0.422101229429245
28,10022.0,195111,0.42265525460243225
29,10022.0,195112,0.4227788746356964
30,10022.0,195201,0.42337924242019653
31,10022.0,195202,0.4229554235935211
32,10022.0,195203,0.42336520552635193
33,10022.0,195204,0.42290636897087097
34,10022.0,195205,0.4234999418258667
35,10022.0,195206,0.4237437844276428
36,10030.0,195107,0.4206979274749756
37,10030.0,195108,0.416291743516922
38,10030.0,195109,0.42283159494400024
39,10030.0,195110,0.4185117781162262
40,10030.0,195111,0.42060771584510803
41,10030.0,195112,0.4217025339603424
42,10030.0,195201,0.4189550578594208
43,10030.0,195202,0.44471728801727295
44,10030.0,195203,0.41810542345046997
45,10030.0,195204,0.4177384078502655
46,10030.0,195205,0.41797301173210144
47,10030.0,195206,0.4203072488307953
48,10057.0,195107,0.4197625517845154
49,10057.0,195108,0.4180073142051697
50,10057.0,195109,0.43927884101867676
51,10057.0,195110,0.4200558662414551
52,10057.0,195111,0.41837018728256226
53,10057.0,195112,0.4176090657711029
54,10057.0,195201,0.43592527508735657
55,10057.0,195202,0.4200204014778137
56,10057.0,195203,0.4172303378582001
57,10057.0,195204,0.41862913966178894
58,10057.0,195205,0.43521517515182495
59,10057.0,195206,0.4167932868003845
60,10102.0,195107,0.4193195402622223
61,10102.0,195108,0.4168922007083893
62,10102.0,195109,0.41905197501182556
63,10102.0,195110,0.4176205098628998
64,10102.0,195111,0.4185130298137665
65,10102.0,195112,0.4184369444847107
66,10102.0,195201,0.41773721575737
67,10102.0,195202,0.41818517446517944
68,10102.0,195203,0.4185766279697418
69,10102.0,195204,0.417228639125824
70,10102.0,195205,0.41981056332588196
71,10102.0,195206,0.4194246530532837
72,10137.0,195107,0.41793131828308105
73,10137.0,195108,0.4164404571056366
74,10137.0,195109,0.4173847734928131
75,10137.0,195110,0.4180557429790497
76,10137.0,195111,0.4178740978240967
77,10137.0,195112,0.4173729717731476
78,10137.0,195201,0.41769590973854065
79,10137.0,195202,0.4179418385028839
80,10137.0,195203,0.41775834560394287
81,10137.0,195204,0.41868719458580017
82,10137.0,195205,0.4173782169818878
83,10137.0,195206,0.4164198935031891
84,10145.0,195107,0.44780856370925903
85,10145.0,195108,0.4491097927093506
86,10145.0,195109,0.44828566908836365
87,10145.0,195110,0.4457838535308838
88,10145.0,195111,0.4463295042514801
89,10145.0,195112,0.4487953782081604
90,10145.0,195201,0.4483080506324768
91,10145.0,195202,0.44842371344566345
92,10145.0,195203,0.44867417216300964
93,10145.0,195204,0.4457874894142151
94,10145.0,195205,0.4476846754550934
95,10145.0,195206,0.44868203997612
96,10153.0,195107,0.4226720929145813
97,10153.0,195108,0.42687955498695374
98,10153.0,195109,0.42657598853111267
99,10153.0,195110,0.4289124310016632
100,10153.0,195111,0.42547711730003357
101,10153.0,195112,0.4281686842441559
102,10153.0,195201,0.4272023141384125
103,10153.0,195202,0.42485806345939636
104,10153.0,195203,0.4263548254966736
105,10153.0,195204,0.4262353777885437
106,10153.0,195205,0.42869773507118225
107,10153.0,195206,0.42845162749290466
108,10161.0,195107,0.42462003231048584
109,10161.0,195108,0.43613651394844055
110,10161.0,195109,0.4367552399635315
111,10161.0,195110,0.4340302646160126
112,10161.0,195111,0.442279577255249
113,10161.0,195112,0.43703585863113403
114,10161.0,195201,0.4388160705566406
115,10161.0,195202,0.43648722767829895
116,10161.0,195203,0.4374848008155823
117,10161.0,195204,0.4300752282142639
118,10161.0,195205,0.4189305305480957
119,10161.0,195206,0.41845449805259705
120,10188.0,195107,0.4182543158531189
121,10188.0,195108,0.41814756393432617
122,10188.0,195109,0.41738808155059814
123,10188.0,195110,0.4177666902542114
124,10188.0,195111,0.4180682897567749
125,10188.0,195112,0.4171120822429657
126,10188.0,195201,0.41587942838668823
127,10188.0,195202,0.417646586894989
128,10188.0,195203,0.41752731800079346
129,10188.0,195204,0.4187637269496918
130,10188.0,195205,0.416515588760376
131,10188.0,195206,0.41694095730781555
132,10196.0,195107,0.4246649146080017
133,10196.0,195108,0.4244701862335205
134,10196.0,195109,0.4240735173225403
135,10196.0,195110,0.42519494891166687
136,10196.0,195111,0.4247080087661743
137,10196.0,195112,0.4246453642845154
138,10196.0,195201,0.42458489537239075
139,10196.0,195202,0.4240143299102783
140,10196.0,195203,0.4224821627140045
141,10196.0,195204,0.4223155379295349
142,10196.0,195205,0.4202252924442291
143,10196.0,195206,0.42177248001098633
144,10209.0,195107,0.43911054730415344
145,10209.0,195108,0.44090139865875244
146,10209.0,195109,0.4380321204662323
147,10209.0,195110,0.4349398910999298
148,10209.0,195111,0.4381994903087616
149,10209.0,195112,0.43697041273117065
150,10209.0,195201,0.44065168499946594
151,10209.0,195202,0.43557673692703247
152,10209.0,195203,0.45616188645362854
153,10209.0,195204,0.4395940899848938
154,10209.0,195205,0.4555571377277374
155,10209.0,195206,0.45579347014427185
156,10217.0,195107,0.4221225380897522
157,10217.0,195108,0.41838911175727844
158,10217.0,195109,0.41852235794067383
159,10217.0,195110,0.42009207606315613
160,10217.0,195111,0.42185652256011963
161,10217.0,195112,0.41961950063705444
162,10217.0,195201,0.41991549730300903
163,10217.0,195202,0.4198802411556244
164,10217.0,195203,0.42003366351127625
165,10217.0,195204,0.42047926783561707
166,10217.0,195205,0.42113351821899414
167,10217.0,195206,0.41981932520866394
168,10225.0,195107,0.44156602025032043
169,10225.0,195108,0.4463561177253723
170,10225.0,195109,0.44567665457725525
171,10225.0,195110,0.44398272037506104
172,10225.0,195111,0.44046610593795776
173,10225.0,195112,0.4435497522354126
174,10225.0,195201,0.4478234052658081
175,10225.0,195202,0.44136708974838257
176,10225.0,195203,0.4389786422252655
177,10225.0,195204,0.4383382201194763
178,10225.0,195205,0.4382145404815674
179,10225.0,195206,0.44022294878959656
180,10233.0,195107,0.4188171625137329
181,10233.0,195108,0.4192507863044739
182,10233.0,195109,0.4183007776737213
183,10233.0,195110,0.4185766279697418
184,10233.0,195111,0.41764959692955017
185,10233.0,195112,0.4191463589668274
186,10233.0,195201,0.4189254343509674
187,10233.0,195202,0.41804227232933044
188,10233.0,195203,0.4190594255924225
189,10233.0,195204,0.42005500197410583
190,10233.0,195205,0.4195574223995209
191,10233.0,195206,0.4185181260108948
192,10241.0,195107,0.44950881600379944
193,10241.0,195108,0.4489186108112335
194,10241.0,195109,0.44915440678596497
195,10241.0,195110,0.4492203891277313
196,10241.0,195111,0.4487983286380768
197,10241.0,195112,0.4490787088871002
198,10241.0,195201,0.448337197303772
199,10241.0,195202,0.44917550683021545
200,10241.0,195203,0.4492928385734558
201,10241.0,195204,0.4491485357284546
202,10241.0,195205,0.4183531403541565
203,10241.0,195206,0.4164044260978699
204,10268.0,195107,0.42193809151649475
205,10268.0,195108,0.42121827602386475
206,10268.0,195109,0.4217083752155304
207,10268.0,195110,0.42192235589027405
208,10268.0,195111,0.4213687479496002
209,10268.0,195112,0.42252254486083984
210,10268.0,195201,0.4221346974372864
211,10268.0,195202,0.4230407178401947
212,10268.0,195203,0.42289552092552185
213,10268.0,195204,0.42154234647750854
214,10268.0,195205,0.422727108001709
215,10268.0,195206,0.42112648487091064
216,10276.0,195107,0.4207308888435364
217,10276.0,195108,0.4189501106739044
218,10276.0,195109,0.4264746606349945
219,10276.0,195110,0.4198227524757385
220,10276.0,195111,0.4285300076007843
221,10276.0,195112,0.4202253818511963
222,10276.0,195201,0.4197497069835663
223,10276.0,195202,0.4214514493942261
224,10276.0,195203,0.42058640718460083
225,10276.0,195204,0.4216289818286896
226,10276.0,195205,0.41972023248672485
227,10276.0,195206,0.419894814491272
228,10006.0,195207,0.04679939150810242
229,10006.0,195208,0.0456029511988163
230,10006.0,195209,0.040108777582645416
231,10006.0,195210,0.037933818995952606
